timestamp;from;to;reachable;from_lat;from_lon;to_lat;to_lon
2024-04-29T18:08:00.854487;Chalon-sur-Saône;Basel;TRUE;46.781779;4.843397;47.547412;7.589577
2024-04-29T18:09:12.018060;Chalon-sur-Saône;Belfort;TRUE;46.781779;4.843397;47.633374;6.853654
2024-04-29T18:09:07.819943;Chalon-sur-Saône;Bellegarde-sur-Valserine;TRUE;46.781779;4.843397;46.110945;5.825947
2024-04-29T18:08:10.485595;Chalon-sur-Saône;Bern;TRUE;46.781779;4.843397;46.948832;7.439136
2024-04-29T18:09:12.437434;Chalon-sur-Saône;Besançon;TRUE;46.781779;4.843397;47.247349;6.022024
2024-04-29T18:08:21.043862;Chalon-sur-Saône;Biel/Bienne;TRUE;46.781779;4.843397;47.132902;7.242918
2024-04-29T18:09:15.595018;Chalon-sur-Saône;Bourg-en-Bresse;TRUE;46.781779;4.843397;46.199963;5.214758
2024-04-29T18:09:35.099187;Chalon-sur-Saône;Chalon-sur-Saône;FALSE;;;;
2024-04-29T18:09:05.051439;Chalon-sur-Saône;Chambéry;TRUE;46.781779;4.843397;45.571531;5.919711
2024-04-29T18:08:41.302166;Chalon-sur-Saône;Chur;TRUE;46.781779;4.843397;46.853078;9.528939
2024-04-29T18:09:33.019281;Chalon-sur-Saône;Colmar;TRUE;46.781779;4.843397;48.072472;7.346578
2024-04-29T18:09:15.276170;Chalon-sur-Saône;Dijon;TRUE;46.781779;4.843397;47.322954;5.026144
2024-04-29T18:08:53.385661;Chalon-sur-Saône;Emmen;TRUE;46.781779;4.843397;47.070593;8.282565
2024-04-29T18:09:10.712496;Chalon-sur-Saône;Évian-les-Bains;TRUE;46.781779;4.843397;46.397777;6.577758
2024-04-29T18:08:32.427828;Chalon-sur-Saône;Fribourg;TRUE;46.781779;4.843397;46.803151;7.151052
2024-04-29T18:08:02.397355;Chalon-sur-Saône;Geneva;TRUE;46.781779;4.843397;46.210228;6.142435
2024-04-29T18:09:54.635514;Chalon-sur-Saône;Gland;TRUE;46.781779;4.843397;46.419998;6.269128
2024-04-29T18:09:16.633248;Chalon-sur-Saône;Grenoble;TRUE;46.781779;4.843397;45.191238;5.714087
2024-04-29T18:08:27.298963;Chalon-sur-Saône;Köniz;TRUE;46.781779;4.843397;46.924606;7.414912
2024-04-29T18:08:29.544040;Chalon-sur-Saône;La Chaux-de-Fonds;TRUE;46.781779;4.843397;47.09838;6.825994
2024-04-29T18:08:55.100394;Chalon-sur-Saône;Lancy;TRUE;46.781779;4.843397;46.18596;6.124929
2024-04-29T18:08:04.757914;Chalon-sur-Saône;Lausanne;TRUE;46.781779;4.843397;46.516795;6.629087
2024-04-29T18:09:34.117728;Chalon-sur-Saône;Lons-le-Saunier;TRUE;46.781779;4.843397;46.668494;5.551308
2024-04-29T18:08:13.467805;Chalon-sur-Saône;Lucerne;TRUE;46.781779;4.843397;47.050174;8.310185
2024-04-29T18:08:19.665408;Chalon-sur-Saône;Lugano;TRUE;46.781779;4.843397;46.005494;8.946993
2024-04-29T18:09:15.994033;Chalon-sur-Saône;Lyon;TRUE;46.781779;4.843397;45.76062;4.859965
2024-04-29T18:09:37.740977;Chalon-sur-Saône;Martigny;TRUE;46.781779;4.843397;46.105829;7.079108
2024-04-29T18:09:28.098720;Chalon-sur-Saône;Metz;TRUE;46.781779;4.843397;49.109389;6.177838
2024-04-29T18:09:11.402695;Chalon-sur-Saône;Montbéliard;TRUE;46.781779;4.843397;47.510602;6.801613
2024-04-29T18:09:50.533413;Chalon-sur-Saône;Montreux;TRUE;46.781779;4.843397;46.435887;6.910438
2024-04-29T18:08:58.444967;Chalon-sur-Saône;Mulhouse;TRUE;46.781779;4.843397;47.741954;7.343072
2024-04-29T18:09:32.090895;Chalon-sur-Saône;Nancy;TRUE;46.781779;4.843397;48.689815;6.174208
2024-04-29T18:08:43.802296;Chalon-sur-Saône;Neuchâtel;TRUE;46.781779;4.843397;46.996727;6.935713
2024-04-29T18:09:14.990703;Chalon-sur-Saône;Pontarlier;TRUE;46.781779;4.843397;46.900611;6.353321
2024-04-29T18:09:06.711230;Chalon-sur-Saône;Saint-Julien-en-Genevois;TRUE;46.781779;4.843397;46.141941;6.085568
2024-04-29T18:08:35.812119;Chalon-sur-Saône;Schaffhausen;TRUE;46.781779;4.843397;47.69828;8.632748
2024-04-29T18:08:46.726891;Chalon-sur-Saône;Sion;TRUE;46.781779;4.843397;46.227553;7.359183
2024-04-29T18:08:57.994767;Chalon-sur-Saône;Strasbourg;TRUE;46.781779;4.843397;48.585095;7.735153
2024-04-29T18:09:23.597790;Chalon-sur-Saône;Thionville;TRUE;46.781779;4.843397;49.333256;6.151969
2024-04-29T18:09:01.991585;Chalon-sur-Saône;Thonon-les-Bains;TRUE;46.781779;4.843397;46.368968;6.481965
2024-04-29T18:08:24.003508;Chalon-sur-Saône;Thun;TRUE;46.781779;4.843397;46.75485;7.629608
2024-04-29T18:08:50.202123;Chalon-sur-Saône;Uster;TRUE;46.781779;4.843397;47.350364;8.718713
2024-04-29T18:09:17.552385;Chalon-sur-Saône;Valence;TRUE;46.781779;4.843397;44.927745;4.893376
2024-04-29T18:09:48.404738;Chalon-sur-Saône;Verbier;TRUE;46.781779;4.843397;46.093622;7.233661
2024-04-29T18:09:52.688167;Chalon-sur-Saône;Vevey;TRUE;46.781779;4.843397;46.463002;6.843443
2024-04-29T18:09:35.045420;Chalon-sur-Saône;Vienne;TRUE;46.781779;4.843397;45.521088;4.874366
2024-04-29T18:08:57.188356;Chalon-sur-Saône;Yverdon-les-Bains;TRUE;46.781779;4.843397;46.78155;6.640943
2024-04-29T18:08:07.625446;Chalon-sur-Saône;Zürich;TRUE;46.781779;4.843397;47.377847;8.540502
2024-04-27T12:29:26.846398;Chambéry;Annecy;TRUE;45.571531;5.919711;45.902139;6.121605
2024-04-27T12:29:27.567219;Chambéry;Annemasse;TRUE;45.571531;5.919711;46.199355;6.236394
2024-04-27T12:28:41.815754;Chambéry;Basel;TRUE;45.571531;5.919711;47.547412;7.589577
2024-04-27T12:29:37.108372;Chambéry;Belfort;TRUE;45.571531;5.919711;47.633374;6.853654
2024-04-27T12:29:28.497114;Chambéry;Bellegarde-sur-Valserine;TRUE;45.571531;5.919711;46.110945;5.825947
2024-04-27T12:28:45.801021;Chambéry;Bern;TRUE;45.571531;5.919711;46.948832;7.439136
2024-04-27T12:29:39.349699;Chambéry;Besançon;TRUE;45.571531;5.919711;47.247349;6.022024
2024-04-27T12:28:55.852888;Chambéry;Biel/Bienne;TRUE;45.571531;5.919711;47.132902;7.242918
2024-04-27T12:29:45.897150;Chambéry;Bourg-en-Bresse;TRUE;45.571531;5.919711;46.199963;5.214758
2024-04-27T12:30:17.129312;Chambéry;Chalon-sur-Saône;TRUE;45.571531;5.919711;46.781779;4.843397
2024-04-27T12:29:27.636919;Chambéry;Chambéry;FALSE;;;;
2024-04-27T12:29:11.102285;Chambéry;Chur;TRUE;45.571531;5.919711;46.853078;9.528939
2024-04-27T12:30:13.651629;Chambéry;Colmar;TRUE;45.571531;5.919711;48.072472;7.346578
2024-04-27T12:29:45.491447;Chambéry;Dijon;TRUE;45.571531;5.919711;47.322954;5.026144
2024-04-27T12:29:19.706811;Chambéry;Emmen;TRUE;45.571531;5.919711;47.070593;8.282565
2024-04-27T12:29:28.799587;Chambéry;Évian-les-Bains;TRUE;45.571531;5.919711;46.397777;6.577758
2024-04-27T12:29:03.103302;Chambéry;Fribourg;TRUE;45.571531;5.919711;46.803151;7.151052
2024-04-27T12:28:42.417023;Chambéry;Geneva;TRUE;45.571531;5.919711;46.210228;6.142435
2024-04-27T12:30:21.747970;Chambéry;Gland;TRUE;45.571531;5.919711;46.419998;6.269128
2024-04-27T12:29:46.615504;Chambéry;Grenoble;TRUE;45.571531;5.919711;45.191238;5.714087
2024-04-27T12:28:59.221359;Chambéry;Köniz;TRUE;45.571531;5.919711;46.924606;7.414912
2024-04-27T12:29:01.273632;Chambéry;La Chaux-de-Fonds;TRUE;45.571531;5.919711;47.09838;6.825994
2024-04-27T12:29:20.200591;Chambéry;Lancy;TRUE;45.571531;5.919711;46.18596;6.124929
2024-04-27T12:28:42.931083;Chambéry;Lausanne;TRUE;45.571531;5.919711;46.516795;6.629087
2024-04-27T12:30:15.593865;Chambéry;Lons-le-Saunier;TRUE;45.571531;5.919711;46.668494;5.551308
2024-04-27T12:28:48.365552;Chambéry;Lucerne;TRUE;45.571531;5.919711;47.050174;8.310185
2024-04-27T12:28:54.418122;Chambéry;Lugano;TRUE;45.571531;5.919711;46.005494;8.946993
2024-04-27T12:29:46.302078;Chambéry;Lyon;TRUE;45.571531;5.919711;45.76062;4.859965
2024-04-27T12:30:17.858741;Chambéry;Martigny;TRUE;45.571531;5.919711;46.105829;7.079108
2024-04-27T12:30:05.359256;Chambéry;Metz;TRUE;45.571531;5.919711;49.109389;6.177838
2024-04-27T12:29:33.422833;Chambéry;Montbéliard;TRUE;45.571531;5.919711;47.510602;6.801613
2024-04-27T12:30:20.830574;Chambéry;Montreux;TRUE;45.571531;5.919711;46.435887;6.910438
2024-04-27T12:29:26.543412;Chambéry;Mulhouse;TRUE;45.571531;5.919711;47.741954;7.343072
2024-04-27T12:30:10.687097;Chambéry;Nancy;TRUE;45.571531;5.919711;48.689815;6.174208
2024-04-27T12:29:12.120763;Chambéry;Neuchâtel;TRUE;45.571531;5.919711;46.996727;6.935713
2024-04-27T12:29:44.082409;Chambéry;Pontarlier;TRUE;45.571531;5.919711;46.900611;6.353321
2024-04-27T12:29:27.984496;Chambéry;Saint-Julien-en-Genevois;TRUE;45.571531;5.919711;46.141941;6.085568
2024-04-27T12:29:06.493081;Chambéry;Schaffhausen;TRUE;45.571531;5.919711;47.69828;8.632748
2024-04-27T12:29:13.139906;Chambéry;Sion;TRUE;45.571531;5.919711;46.227553;7.359183
2024-04-27T12:29:24.394060;Chambéry;Strasbourg;TRUE;45.571531;5.919711;48.585095;7.735153
2024-04-27T12:30:00.753740;Chambéry;Thionville;TRUE;45.571531;5.919711;49.333256;6.151969
2024-04-27T12:29:27.262465;Chambéry;Thonon-les-Bains;TRUE;45.571531;5.919711;46.368968;6.481965
2024-04-27T12:28:57.678722;Chambéry;Thun;TRUE;45.571531;5.919711;46.75485;7.629608
2024-04-27T12:29:16.523818;Chambéry;Uster;TRUE;45.571531;5.919711;47.350364;8.718713
2024-04-27T12:29:46.919366;Chambéry;Valence;TRUE;45.571531;5.919711;44.927745;4.893376
2024-04-27T12:30:20.322948;Chambéry;Verbier;TRUE;45.571531;5.919711;46.093622;7.233661
2024-04-27T12:30:21.342794;Chambéry;Vevey;TRUE;45.571531;5.919711;46.463002;6.843443
2024-04-27T12:30:15.900538;Chambéry;Vienne;TRUE;45.571531;5.919711;45.521088;4.874366
2024-04-27T12:29:21.134318;Chambéry;Yverdon-les-Bains;TRUE;45.571531;5.919711;46.78155;6.640943
2024-04-27T12:28:44.777653;Chambéry;Zürich;TRUE;45.571531;5.919711;47.377847;8.540502
2024-04-26T15:25:45.716448;Chur;Annecy;TRUE;46.853078;9.528939;45.902139;6.121605
2024-04-26T15:25:53.879945;Chur;Annemasse;TRUE;46.853078;9.528939;46.199355;6.236394
2024-04-26T15:25:03.879829;Chur;Basel;TRUE;46.853078;9.528939;47.547412;7.589577
2024-04-26T15:26:28.693646;Chur;Belfort;TRUE;46.853078;9.528939;47.633374;6.853654
2024-04-26T15:26:12.958786;Chur;Bellegarde-sur-Valserine;TRUE;46.853078;9.528939;46.110945;5.825947
2024-04-26T15:25:10.564096;Chur;Bern;TRUE;46.853078;9.528939;46.948832;7.439136
2024-04-26T15:26:35.986468;Chur;Besançon;TRUE;46.853078;9.528939;47.247349;6.022024
2024-04-26T15:25:15.025574;Chur;Biel/Bienne;TRUE;46.853078;9.528939;47.132902;7.242918
2024-04-26T15:26:57.196706;Chur;Bourg-en-Bresse;TRUE;46.853078;9.528939;46.199963;5.214758
2024-04-26T15:28:01.603468;Chur;Chalon-sur-Saône;TRUE;46.853078;9.528939;46.781779;4.843397
2024-04-26T15:26:03.944110;Chur;Chambéry;TRUE;46.853078;9.528939;45.571531;5.919711
2024-04-26T15:25:22.702315;Chur;Chur;FALSE;;;;
2024-04-26T15:27:37.028149;Chur;Colmar;TRUE;46.853078;9.528939;48.072472;7.346578
2024-04-26T15:26:48.073984;Chur;Dijon;TRUE;46.853078;9.528939;47.322954;5.026144
2024-04-26T15:25:29.089745;Chur;Emmen;TRUE;46.853078;9.528939;47.070593;8.282565
2024-04-26T15:26:17.545574;Chur;Évian-les-Bains;TRUE;46.853078;9.528939;46.397777;6.577758
2024-04-26T15:25:21.711703;Chur;Fribourg;TRUE;46.853078;9.528939;46.803151;7.151052
2024-04-26T15:25:06.020191;Chur;Geneva;TRUE;46.853078;9.528939;46.210228;6.142435
2024-04-26T15:28:17.537790;Chur;Gland;TRUE;46.853078;9.528939;46.419998;6.269128
2024-04-26T15:27:11.516842;Chur;Grenoble;TRUE;46.853078;9.528939;45.191238;5.714087
2024-04-26T15:25:18.034736;Chur;Köniz;TRUE;46.853078;9.528939;46.924606;7.414912
2024-04-26T15:25:20.188869;Chur;La Chaux-de-Fonds;TRUE;46.853078;9.528939;47.09838;6.825994
2024-04-26T15:25:32.059944;Chur;Lancy;TRUE;46.853078;9.528939;46.18596;6.124929
2024-04-26T15:25:08.820291;Chur;Lausanne;TRUE;46.853078;9.528939;46.516795;6.629087
2024-04-26T15:27:47.324843;Chur;Lons-le-Saunier;TRUE;46.853078;9.528939;46.668494;5.551308
2024-04-26T15:25:11.678972;Chur;Lucerne;TRUE;46.853078;9.528939;47.050174;8.310185
2024-04-26T15:25:13.835288;Chur;Lugano;TRUE;46.853078;9.528939;46.005494;8.946993
2024-04-26T15:27:03.356567;Chur;Lyon;TRUE;46.853078;9.528939;45.76062;4.859965
2024-04-26T15:28:04.240310;Chur;Martigny;TRUE;46.853078;9.528939;46.105829;7.079108
2024-04-26T15:27:25.102886;Chur;Metz;TRUE;46.853078;9.528939;49.109389;6.177838
2024-04-26T15:26:24.539692;Chur;Montbéliard;TRUE;46.853078;9.528939;47.510602;6.801613
2024-04-26T15:28:12.217625;Chur;Montreux;TRUE;46.853078;9.528939;46.435887;6.910438
2024-04-26T15:25:40.681042;Chur;Mulhouse;TRUE;46.853078;9.528939;47.741954;7.343072
2024-04-26T15:27:33.737785;Chur;Nancy;TRUE;46.853078;9.528939;48.689815;6.174208
2024-04-26T15:25:24.579410;Chur;Neuchâtel;TRUE;46.853078;9.528939;46.996727;6.935713
2024-04-26T15:26:42.136267;Chur;Pontarlier;TRUE;46.853078;9.528939;46.901268;6.351444
2024-04-26T15:26:07.302472;Chur;Saint-Julien-en-Genevois;TRUE;46.853078;9.528939;46.141941;6.085568
2024-04-26T15:25:22.634686;Chur;Schaffhausen;TRUE;46.853078;9.528939;47.69828;8.632748
2024-04-26T15:25:27.145771;Chur;Sion;TRUE;46.853078;9.528939;46.227553;7.359183
2024-04-26T15:25:37.940820;Chur;Strasbourg;TRUE;46.853078;9.528939;48.585095;7.735153
2024-04-26T15:27:18.637872;Chur;Thionville;FALSE;;;;
2024-04-26T15:25:50.813785;Chur;Thonon-les-Bains;TRUE;46.853078;9.528939;46.368968;6.481965
2024-04-26T15:25:16.514746;Chur;Thun;TRUE;46.853078;9.528939;46.75485;7.629608
2024-04-26T15:25:27.761067;Chur;Uster;TRUE;46.853078;9.528939;47.350364;8.718713
2024-04-26T15:27:18.375067;Chur;Valence;TRUE;46.853078;9.528939;44.927745;4.893376
2024-04-26T15:28:09.885385;Chur;Verbier;TRUE;46.853078;9.528939;46.093622;7.233661
2024-04-26T15:28:14.934324;Chur;Vevey;TRUE;46.853078;9.528939;46.463002;6.843443
2024-04-26T15:27:54.935962;Chur;Vienne;TRUE;46.853078;9.528939;45.521088;4.874366
2024-04-26T15:25:33.700753;Chur;Yverdon-les-Bains;TRUE;46.853078;9.528939;46.78155;6.640943
2024-04-26T15:25:09.331330;Chur;Zürich;TRUE;46.853078;9.528939;47.377847;8.540502
2024-04-29T18:00:32.237749;Colmar;Annecy;TRUE;48.072472;7.346578;45.902139;6.121605
2024-04-29T18:00:45.568721;Colmar;Annemasse;TRUE;48.072472;7.346578;46.199355;6.236394
2024-04-29T17:59:50.436876;Colmar;Basel;TRUE;48.072472;7.346578;47.547412;7.589577
2024-04-29T18:01:17.065877;Colmar;Belfort;TRUE;48.072472;7.346578;47.633374;6.853654
2024-04-29T18:01:06.278303;Colmar;Bellegarde-sur-Valserine;TRUE;48.072472;7.346578;46.110945;5.825947
2024-04-29T17:59:55.053259;Colmar;Bern;TRUE;48.072472;7.346578;46.948832;7.439136
2024-04-29T18:01:19.019073;Colmar;Besançon;TRUE;48.072472;7.346578;47.247349;6.022024
2024-04-29T18:00:00.680398;Colmar;Biel/Bienne;TRUE;48.072472;7.346578;47.132902;7.242918
2024-04-29T18:01:34.175138;Colmar;Bourg-en-Bresse;TRUE;48.072472;7.346578;46.199963;5.214758
2024-04-29T18:02:21.481944;Colmar;Chalon-sur-Saône;TRUE;48.072472;7.346578;46.781779;4.843397
2024-04-29T18:00:54.759849;Colmar;Chambéry;TRUE;48.072472;7.346578;45.571531;5.919711
2024-04-29T18:00:11.533077;Colmar;Chur;TRUE;48.072472;7.346578;46.853078;9.528939
2024-04-29T18:02:05.369654;Colmar;Colmar;FALSE;;;;
2024-04-29T18:01:28.029565;Colmar;Dijon;TRUE;48.072472;7.346578;47.322954;5.026144
2024-04-29T18:00:17.682237;Colmar;Emmen;TRUE;48.072472;7.346578;47.070593;8.282565
2024-04-29T18:01:15.957458;Colmar;Évian-les-Bains;TRUE;48.072472;7.346578;46.397777;6.577758
2024-04-29T18:00:07.031980;Colmar;Fribourg;TRUE;48.072472;7.346578;46.803151;7.151052
2024-04-29T17:59:52.183169;Colmar;Geneva;TRUE;48.072472;7.346578;46.210228;6.142435
2024-04-29T18:02:43.398299;Colmar;Gland;TRUE;48.072472;7.346578;46.419998;6.269128
2024-04-29T18:01:49.023038;Colmar;Grenoble;TRUE;48.072472;7.346578;45.191238;5.714087
2024-04-29T18:00:02.433714;Colmar;Köniz;TRUE;48.072472;7.346578;46.924606;7.414912
2024-04-29T18:00:05.815338;Colmar;La Chaux-de-Fonds;TRUE;48.072472;7.346578;47.09838;6.825994
2024-04-29T18:00:21.093045;Colmar;Lancy;TRUE;48.072472;7.346578;46.18596;6.124929
2024-04-29T17:59:53.924149;Colmar;Lausanne;TRUE;48.072472;7.346578;46.516795;6.629087
2024-04-29T18:02:10.529177;Colmar;Lons-le-Saunier;TRUE;48.072472;7.346578;46.668494;5.551308
2024-04-29T17:59:55.867859;Colmar;Lucerne;TRUE;48.072472;7.346578;47.050174;8.310185
2024-04-29T17:59:59.886358;Colmar;Lugano;TRUE;48.072472;7.346578;46.005494;8.946993
2024-04-29T18:01:40.729194;Colmar;Lyon;TRUE;48.072472;7.346578;45.76062;4.859965
2024-04-29T18:02:24.763012;Colmar;Martigny;TRUE;48.072472;7.346578;46.105829;7.079108
2024-04-29T18:02:04.067848;Colmar;Metz;TRUE;48.072472;7.346578;49.109389;6.177838
2024-04-29T18:01:16.768082;Colmar;Montbéliard;TRUE;48.072472;7.346578;47.510602;6.801613
2024-04-29T18:02:40.078956;Colmar;Montreux;TRUE;48.072472;7.346578;46.435887;6.910438
2024-04-29T18:00:22.996347;Colmar;Mulhouse;TRUE;48.072472;7.346578;47.741954;7.343072
2024-04-29T18:02:05.307221;Colmar;Nancy;TRUE;48.072472;7.346578;48.689815;6.174208
2024-04-29T18:00:12.663698;Colmar;Neuchâtel;TRUE;48.072472;7.346578;46.996727;6.935713
2024-04-29T18:01:25.994679;Colmar;Pontarlier;TRUE;48.072472;7.346578;46.901268;6.351444
2024-04-29T18:01:00.902657;Colmar;Saint-Julien-en-Genevois;TRUE;48.072472;7.346578;46.141941;6.085568
2024-04-29T18:00:08.981320;Colmar;Schaffhausen;TRUE;48.072472;7.346578;47.69828;8.632748
2024-04-29T18:00:15.941034;Colmar;Sion;TRUE;48.072472;7.346578;46.227553;7.359183
2024-04-29T18:00:22.691145;Colmar;Strasbourg;TRUE;48.072472;7.346578;48.585095;7.735153
2024-04-29T18:02:02.847908;Colmar;Thionville;TRUE;48.072472;7.346578;49.333256;6.151969
2024-04-29T18:00:42.267350;Colmar;Thonon-les-Bains;TRUE;48.072472;7.346578;46.368968;6.481965
2024-04-29T18:00:01.396942;Colmar;Thun;TRUE;48.072472;7.346578;46.75485;7.629608
2024-04-29T18:00:16.652863;Colmar;Uster;TRUE;48.072472;7.346578;47.350364;8.718713
2024-04-29T18:01:56.918968;Colmar;Valence;TRUE;48.072472;7.346578;44.927745;4.893376
2024-04-29T18:02:36.958394;Colmar;Verbier;TRUE;48.072472;7.346578;46.093622;7.233661
2024-04-29T18:02:41.661175;Colmar;Vevey;TRUE;48.072472;7.346578;46.463002;6.843443
2024-04-29T18:02:17.491638;Colmar;Vienne;TRUE;48.072472;7.346578;45.521088;4.874366
2024-04-29T18:00:22.393440;Colmar;Yverdon-les-Bains;TRUE;48.072472;7.346578;46.78155;6.640943
2024-04-29T17:59:54.531240;Colmar;Zürich;TRUE;48.072472;7.346578;47.377847;8.540502
2024-04-27T12:51:58.545130;Dijon;Annecy;TRUE;47.322954;5.026144;45.902139;6.121605
2024-04-27T12:52:05.403897;Dijon;Annemasse;TRUE;47.322954;5.026144;46.199355;6.236394
2024-04-27T12:51:09.150872;Dijon;Basel;TRUE;47.322954;5.026144;47.547412;7.589577
2024-04-27T12:52:21.569356;Dijon;Belfort;TRUE;47.322954;5.026144;47.633374;6.853654
2024-04-27T12:52:15.840303;Dijon;Bellegarde-sur-Valserine;TRUE;47.322954;5.026144;46.110945;5.825947
2024-04-27T12:51:17.269924;Dijon;Bern;TRUE;47.322954;5.026144;46.948832;7.439136
2024-04-27T12:52:21.977121;Dijon;Besançon;TRUE;47.322954;5.026144;47.247349;6.022024
2024-04-27T12:51:24.653206;Dijon;Biel/Bienne;TRUE;47.322954;5.026144;47.132902;7.242918
2024-04-27T12:52:27.003748;Dijon;Bourg-en-Bresse;TRUE;47.322954;5.026144;46.199963;5.214758
2024-04-27T12:52:54.442963;Dijon;Chalon-sur-Saône;TRUE;47.322954;5.026144;46.781779;4.843397
2024-04-27T12:52:07.556929;Dijon;Chambéry;TRUE;47.322954;5.026144;45.571531;5.919711
2024-04-27T12:51:41.543738;Dijon;Chur;TRUE;47.322954;5.026144;46.853078;9.528939
2024-04-27T12:52:51.569266;Dijon;Colmar;TRUE;47.322954;5.026144;48.072472;7.346578
2024-04-27T12:52:25.937594;Dijon;Dijon;FALSE;;;;
2024-04-27T12:51:50.757094;Dijon;Emmen;TRUE;47.322954;5.026144;47.070593;8.282565
2024-04-27T12:52:20.766648;Dijon;Évian-les-Bains;TRUE;47.322954;5.026144;46.397777;6.577758
2024-04-27T12:51:34.921624;Dijon;Fribourg;TRUE;47.322954;5.026144;46.803151;7.151052
2024-04-27T12:51:12.355101;Dijon;Geneva;TRUE;47.322954;5.026144;46.210228;6.142435
2024-04-27T12:53:10.947402;Dijon;Gland;TRUE;47.322954;5.026144;46.419998;6.269128
2024-04-27T12:52:30.205495;Dijon;Grenoble;TRUE;47.322954;5.026144;45.191238;5.714087
2024-04-27T12:51:30.378018;Dijon;Köniz;TRUE;47.322954;5.026144;46.924606;7.414912
2024-04-27T12:51:31.929797;Dijon;La Chaux-de-Fonds;TRUE;47.322954;5.026144;47.09838;6.825994
2024-04-27T12:51:53.730975;Dijon;Lancy;TRUE;47.322954;5.026144;46.18596;6.124929
2024-04-27T12:51:14.615515;Dijon;Lausanne;TRUE;47.322954;5.026144;46.517609;6.629648
2024-04-27T12:52:52.705068;Dijon;Lons-le-Saunier;TRUE;47.322954;5.026144;46.668494;5.551308
2024-04-27T12:51:18.611934;Dijon;Lucerne;TRUE;47.322954;5.026144;47.050174;8.310185
2024-04-27T12:51:23.823852;Dijon;Lugano;TRUE;47.322954;5.026144;46.005494;8.946993
2024-04-27T12:52:28.014859;Dijon;Lyon;TRUE;47.322954;5.026144;45.76062;4.859965
2024-04-27T12:52:57.218109;Dijon;Martigny;TRUE;47.322954;5.026144;46.105829;7.079108
2024-04-27T12:52:48.501901;Dijon;Metz;TRUE;47.322954;5.026144;49.109389;6.177838
2024-04-27T12:52:21.270292;Dijon;Montbéliard;TRUE;47.322954;5.026144;47.510602;6.801613
2024-04-27T12:53:05.512053;Dijon;Montreux;TRUE;47.322954;5.026144;46.435887;6.910438
2024-04-27T12:51:55.759858;Dijon;Mulhouse;TRUE;47.322954;5.026144;47.741954;7.343072
2024-04-27T12:52:51.207078;Dijon;Nancy;TRUE;47.322954;5.026144;48.689815;6.174208
2024-04-27T12:51:42.672888;Dijon;Neuchâtel;TRUE;47.322954;5.026144;46.996727;6.935713
2024-04-27T12:52:25.888294;Dijon;Pontarlier;TRUE;47.322954;5.026144;46.901268;6.351444
2024-04-27T12:52:11.044852;Dijon;Saint-Julien-en-Genevois;TRUE;47.322954;5.026144;46.141941;6.085568
2024-04-27T12:51:37.546523;Dijon;Schaffhausen;TRUE;47.322954;5.026144;47.69828;8.632748
2024-04-27T12:51:47.184728;Dijon;Sion;TRUE;47.322954;5.026144;46.227553;7.359183
2024-04-27T12:51:55.508679;Dijon;Strasbourg;TRUE;47.322954;5.026144;48.585095;7.735153
2024-04-27T12:52:45.447019;Dijon;Thionville;TRUE;47.322954;5.026144;49.333256;6.151969
2024-04-27T12:52:02.647371;Dijon;Thonon-les-Bains;TRUE;47.322954;5.026144;46.368968;6.481965
2024-04-27T12:51:27.612470;Dijon;Thun;TRUE;47.322954;5.026144;46.75485;7.629608
2024-04-27T12:51:49.012562;Dijon;Uster;TRUE;47.322954;5.026144;47.350364;8.718713
2024-04-27T12:52:32.323171;Dijon;Valence;TRUE;47.322954;5.026144;44.927745;4.893376
2024-04-27T12:53:02.853797;Dijon;Verbier;TRUE;47.322954;5.026144;46.093622;7.233661
2024-04-27T12:53:08.070686;Dijon;Vevey;TRUE;47.322954;5.026144;46.463002;6.843443
2024-04-27T12:52:54.137852;Dijon;Vienne;TRUE;47.322954;5.026144;45.521088;4.874366
2024-04-27T12:51:55.064482;Dijon;Yverdon-les-Bains;TRUE;47.322954;5.026144;46.78155;6.640943
2024-04-27T12:51:16.037152;Dijon;Zürich;TRUE;47.322954;5.026144;47.377847;8.540502
2024-04-26T15:41:44.284132;Emmen;Annecy;TRUE;47.070593;8.282565;45.902139;6.121605
2024-04-26T15:41:52.055860;Emmen;Annemasse;TRUE;47.070593;8.282565;46.199355;6.236394
2024-04-26T15:41:10.380070;Emmen;Basel;TRUE;47.070593;8.282565;47.547412;7.589577
2024-04-26T15:42:20.229467;Emmen;Belfort;TRUE;47.070593;8.282565;47.633374;6.853654
2024-04-26T15:42:07.417911;Emmen;Bellegarde-sur-Valserine;TRUE;47.070593;8.282565;46.110945;5.825947
2024-04-26T15:41:15.690657;Emmen;Bern;TRUE;47.070593;8.282565;46.948832;7.439136
2024-04-26T15:42:27.513777;Emmen;Besançon;TRUE;47.070593;8.282565;47.247349;6.022024
2024-04-26T15:41:18.652789;Emmen;Biel/Bienne;TRUE;47.070593;8.282565;47.132902;7.242918
2024-04-26T15:42:48.092285;Emmen;Bourg-en-Bresse;TRUE;47.070593;8.282565;46.199963;5.214758
2024-04-26T15:43:46.440231;Emmen;Chalon-sur-Saône;TRUE;47.070593;8.282565;46.781779;4.843397
2024-04-26T15:41:59.154944;Emmen;Chambéry;TRUE;47.070593;8.282565;45.571531;5.919711
2024-04-26T15:41:26.439649;Emmen;Chur;TRUE;47.070593;8.282565;46.853078;9.528939
